"nome","resumo","coordenador"
"PROGRAMA “AQUARELA”- ADOLESCÊNCIAS SAÚDE DIVERSIDADES SEXUALIDADES E AFETOS.","O programa aquarela está inserido no âmbito da atenção primária à saúde do núcleo de estudos da saúde do adolescente da universidade do estado do rio de janeiro (nesa/uerj) e origina-se em 2018 objetivando atender integralmente de acordo com os princípios do sus as demandas dos adolescentes transgêneros e travestis de 12 a 18 anos que residem no estado do rio de janeiro; identificar as dificuldades de adesão destes nos serviços de saúde e colaborar para a qualificação da atenção integral à saúde transexual a partir da capacitação de profissionais de saúde da rede. Para tanto possui uma equipe multiprofissional e interdisciplinar e realiza atendimentos ambulatoriais com os adolescentes e suas famílias bem como atividades em grupo com familiares e adolescentes. Com este último grupo realiza-se também atividades externas culturais com vistas ao exercício da cidadania e ao trânsito pela cidade. Em consonância com o tripé universitário ensino-pesquisa-extensão possibilita aos alunos de graduação e pós-graduação o desenvolvimento de técnicas e métodos de pesquisa avaliação e monitoramento das ações desenvolvidas além do acompanhamento dos indivíduos atingidos com a iniciativa podendo refletir em conhecimentos que venham a impactar positivamente a saúde da população adolescente transgênero e travesti.","Fernanda Graneiro Bastos"
"DIVERCIENTIFICANDO: ABORDAGENS LÚDICAS DE COMUNICAÇÃO CIENTÍFICA NA ERA DIGITAL","A popularização da ciência depende de sua tradução para uma linguagem acessível permitindo que qualquer pessoa compreenda e aprecie seu significado e aplicação no cotidiano. Uma sociedade bem informada está melhor equipada para integrar avanços científicos em sua vida contribuindo para o desenvolvimento tecnológico e social. Nosso projeto visa traduzir e divulgar textos científicos complexos em linguagem lúdica e envolvente para jovens e leigos. Iremos primeiramente identificar o perfil dos estudantes de ensino médio através de questionários para posteriormente adaptar os conteúdos de recentes descobertas mundiais e projetos da uerj. Publicaremos esses textos regularmente em nossas redes sociais promovendo uma ciência inclusiva e participativa. Cremos que ao disseminar o conhecimento científico amplamente conferimos sentido às pesquisas estimulando o reconhecimento da ciência como patrimônio de valor inestimável. Buscamos levar a sociedade a perceber que a ciência é essencial à prosperidade gerando avanços que equipam a nação com as ferramentas necessárias para enfrentar desafios futuros e garantir uma qualidade de vida melhor para todos.","Paula Helena Kubitschek Barreira"
"POLICLÍNICA PIQUET CARNEIRO LIVRE DO TABACO","O tabagismo é considerado um grande problema de saúde pública apresentando uma elevada prevalência de fumantes e de pessoas expostas à fumaça do tabaco em todo o mundo. Como consequência a morbimortalidade relacionada ao tabagismo os custos gerados para os governos e os agravos ambientais são preocupantes. A policlínica universitária piquet carneiro (ppc) unidade de saúde estratégica na rede do sistema único de saúde do estado e do município do rio de janeiro apresenta um elevado número de usuários e trabalhadores de perfis variados sendo oportuno o desenvolvimento de um projeto de extensão envolvendo o controle do tabagismo. Nesse contexto o projeto busca desenvolver ações de controle do tabagismo na ppc. O projeto envolve atividades consoantes com a política nacional de controle do tabaco relacionadas aos três eixos propostos: apoio ao fumante; integração multiprofissional e educação em saúde. A avaliação dos discentes inseridos no projeto envolve a assiduidade e participação nas atividades. O projeto ppc livre do tabaco envolve um tema relevante com políticas consolidadas apresentando grande potencial para a geração de conhecimento e desenvolvimento de pesquisa na graduação e pós-graduação. As atividades de apoio ao fumante educação em saúde e integração multiprofissional são oportunas para a articulação ensino-serviço-comunidade contribuindo para a formação integral e qualificada dos discentes participantes e oferecendo uma modalidade de atenção à saúde de grande relevância com vistas à redução da morbimortalidade da população.","Leonardo Henriques Portes"
"LIGA ACADÊMICA DE NUTRIÇÃO FUNCIONAL E ESPORTIVA","A liga acadêmica de nutrição funcional e esportiva (lanfe) é uma entidade sem fins lucrativos com duração ilimitada sob a supervisão do instituto de nutrição da universidade do estado do rio de janeiro - campus maracanã sob a orientação de um professor-coordenador. Este projeto tem como objetivo proporcionar aos discentes docentes e servidores técnico-administrativos do instituto de nutrição assim como a discentes outras instituições de ensino superior e residentes de comunidades locais conhecimento teórico-prático sobre nutrição funcional e esportiva visando ampliar o conhecimento desses campos de atuação profissional e proporcionar aplicação de conceitos cientificamente comprovados a fim de proporcionar bem estar e qualidade de vida a população. Além disso a liga vem com propósito de estimular a interdisciplinaridade entre as diversas ligas acadêmicas existentes e cursos da área de saúde incentivar a adoção de bons hábitos alimentares entre o público alvo e possivelmente toda a população incentivando a inclusão de alimentos funcionais e a prática regular de esporte na comunidade universitária público ligante em geral e na comunidade externa. Visando atender aos pilares que estruturam a extensão universitária a lanfe almeja realização de pesquisas científicas com temas atuais e promissores na área de abrangência da mesma contribuindo para obtenção de futuros estudos que visem promoção da saúde na população brasileira por meio da nutrição.","Isabelle Santana"
"OS DILEMAS DO SUS E A FORMAÇÃO DEMOCRÁTICA DA OPINIÃO PÚBLICA","O presente projeto extensão parte da premissa de que o escopo da opinião pública sobre os serviços sus é de fundamental importância para o aprimoramento do sistema. Considerando que a compreensão dos mecanismos que têm definido a percepção pública acerca dos serviços de saúde pública no brasil é decisiva para os rumos da sua implementação o presente projeto se ocupará das seguintes dimensões: (i) identificação dos desafios internos à produção de informação no sus e (ii) promoção de estratégias para a formação democrática da opinião pública em saúde. Com a lei orgânica da saúde (8080/90) torna-se claro o paradoxo que se impõe entre o esforço de reconhecer a saúde como um direito público universal por um lado e a reafirmação do monopólio do acesso a informação por outro. Este invariavelmente centrado nas mãos de um mercado restrito de grandes mídias. Dito de outro modo se no caso da assistência à saúde a legitimidade da regulação e oferta por parte estado é reconhecida como um dever público na área da comunicação este princípio democrático está enquadrado em uma chave corporativo-mercantil. Esta perspectiva é convergente com a reflexão de pinheiro e lofego (2012) que identificam no processo de redemocratização uma contradição na regulação entre os dois sistemas: no caso da comunicação uma oferta definida em um arranjo fortemente centralizado enquanto que na área da saúde pública se consolidava a descentralização como princípio para o funcionalmente institucional. Essa formulação do problema se propõe portanto discutir não apenas a forma como o estado vem fazendo uso da sua prerrogativa pública de comunicar-se mas procura problematizar em que medida a consolidação do direito à saúde exige a superação do déficit democrático que se verifica na área do sistema de comunicação brasileiro comprometendo as dimensões públicas da cidadania nos dois setores.","Ronaldo Teodoro Dos Santos"
"PROMOÇÃO DE SAÚDE E INTERDISCIPLINARIDADE NO CUIDADO COM A OBESIDADE – ASPECTOS FÍSICOS DIETÉTICOS NEUROPSICOLÓGICOS E DE AUTOCUIDADO EM SAÚDE.","A obesidade é um problema de saúde pública mundial e o brasil nos últimos anos vem apresentando números alarmantes que demonstram o aumento de sobrepeso e obesidade em diferentes faixas etárias. Sabemos que a dificuldade no tratamento e prevenção da obesidade deve-se também a sua multifatoriedade ou seja diversos aspectos contribuem para o aumento de massa corporal como o sedentarismo estresse que favorecem ao desenvolvimento de estado compulsivo alimentar depressão e ansiedade. As consequências do aumento da massa corporal reforça a manutenção desses fatores como se um ciclo vicioso e progressivamente maléfico a saúde física e mental fosse constituído potencializando o problema. Objetivo: estabelecer protocolos terapêuticos para o tratamento de obesidade considerando modificações de parâmetros corporais clínicos cognitivos bioquímicos através de centro multidisciplinar de promoção de saúde. Método: a amostra será composta de adultos de ambos os sexos com idade ≥20 e <60 anos imc ≥35 kg/m2 associado a 1 fator de risco para síndrome metabólica ou imc ≥ 40kg/m2 autorizados pelo médico para prática de exercício físico que será realizado por 1 hora 3 vezes por semana no laboratório de fisiologia do exercício-iefd/uerj a cada 3 meses serão realizados exames de avaliação bioquímica antropométricos fezes neuropsicológicos e motores. A equipe multiprofissional (enfermagem profissional de educação física psicólogos e nutricionistas) fará intervenções individuais e coletivas ao longo do tratamento. Especificamente pretendemos desenvolver um centro de tratamento transdisciplinar onde a obesidade será tratada em suas múltiplas“facetas”. Compreendendo a redução de massa corporal através de exercício físico adequação alimentar e acompanhamento psicoterapêutico.Neste contexto esperamos produzir protocolos de intervenção terapêutica para essa população não invasivo de baixo custo e com forte apelo psicossocial por envolver aumento da participação social","Luciane Pires Da Costa Gomes"
"O PAPEL DA EQUIPE INTERDISCIPLINAR NO MANEJO DA OBESIDADE EM ADOLESCENTE","Introdução: a obesidade é uma doença crônica de caráter inflamatório e etiologia multifatorial resultante de influências ambientais e predisposição genética caracterizada pelo acúmulo excessivo de gordura corporal no indivíduo. No brasil segundo dados do estudo dos riscos cardiovasculares em adolescentes a prevalência de obesidade foi de 8 4% sendo menor na região norte e maior na região sul e sudeste e de sobrepeso foi de 17 1%. O tratamento da obesidade é difícil e desafiador na prática clínica é fundamental a presença de uma equipe multidisciplinar. Objetivos: estabelecer estratégias efetivas para o manejo da obesidade em adolescentes com uma abordagem multidisciplinar e capacitar equipes de saúde para lidar com a questão da obesidade na adolescência. Métodos: este estudo será realizado no programa de prevenção da obesidade na adolescência que voltado ao adolescente com idade entre 12 e 18 anos de ambos os sexos com obesidade grave (imc acima de 30kg/m2) ou obesidade associada a comorbidades. A assistência será multidisciplinar e terá uma abordagem integral desses adolescentes englobando as questões físicas nutricionais emocionais e sociais associadas à obesidade. Além da elaboração de estratégias voltadas para o desenvolvimento de hábitos saudáveis de vida: alimentação adequada para a idade prática de atividade física onde serão desenvolvidas atividades de grupo e atendimento individualizado. Serão avaliadas as variáveis antropométricas bioquímicas níveis pressóricos composição corporal e o inquérito alimentar. Resultados esperados: as principais contribuições desta proposta referem-se à possibilidade de estabelecer estratégias de manejo da obesidade em adolescente e também poderão ser utilizados para implementação de políticas de prevenção de obesidade no país.","Denise Tavares Giannini"
"CENTRO DE ACESSOS VASCULARES - UERJ","Este projeto propõe ampliar a oferta de procedimentos de confecção e manutenção do acesso vascular a pacientes dependentes de terapia renal substitutiva (trs). As ações extensionistas envolvem a oferta de cursos de capacitação treinamento de profissionais de sáude extra-muros e proposta de melhoria contínua da linha de cuidado do paciente renal crônico que necessita do acesso vascular. Entre os principais objetivos desta iniciativa também se destaca o desenvolvimento do ensino e da pesquisa em busca da melhoria da qualidade de vida do paciente renal crônico dependente de hemodiálise no âmbito do sus. A proposta busca ainda consolidar a uerj como centro de referência em acesso vascular para o estado do rio de janeiro.","Carlos Eduardo Virgini Magalhaes"
"CONCEPÇÃO DOS ALUNOS DOS ENSINOS MÉDIO E FUNDAMENTAL SOBRE TUBERCULOSE E CAPACITAÇÃO DE PROFISSIONAIS DE ESCOLAS NO MUNICÍPIO DE SÃO GONÇALO","A tuberculose é uma doença que ainda acomete um grande número de pessoas sendo responsável por um alto índice de mortalidade populacional. Em 1993 foi declarada como emergência global pela organização mundial de saúde (oms). De acordo com a oms no ano de 2017 aproximadamente 10 milhões de pessoas desenvolveram essa enfermidade. Desses 1 3 milhões foram a óbito.Em 2017 a oms classificou 22 países com maior prevalência de tuberculose no mundo. O brasil ocupa a 20ª posição na lista dos 30 países prioritários. Segundo dados do ministério da saúde de 2018 no brasil em 2017 foram notificados 69.569 casos novos de tuberculose desses 529 nunca haviam sido registradas no sistema de informação de agravos de notificação sendo essa notificação realizada somente após a morte. No ano de 2017 o rio de janeiro ficou entre as capitais com maior coeficiente de incidência de 63 5 registrando 10.609 casos novos de tb. São gonçalo junto com mais oito municípios do estado do rio de janeiro é considerado crítico para tuberculose. Segundo dados da prefeitura foram notificados 628 casos de tuberculose em 2015: 493 eram casos novos sendo 88% da forma pulmonar que é a principal fonte de transmissão da doença. Em 2016 foram registrados 560 casos. Não há dados disponíveis para os anos de 2017 e 2018. O tema educação e saúde tem sido objeto de estudo de muitos pesquisadores. Acredita-se que com o acesso a informação será possível amenizar algumas enfermidades. A tuberculose é uma doença comum no brasil sobretudo no município de são gonçalo. é uma enfermidade que assola a humanidade desde tempos remotos atingindo principalmente as camadas menos favorecidas e ressurge nos países desenvolvidos com o surgimento do vírus hiv. Essa pesquisa objetiva identificar a concepção que os alunos do ensino fundamental/médio possuem sobre essa moléstia e se o combate e prevenção da doença tem sido eficientes na escola para promover a profilaxia e o controle da doença.","Monica Antonia Saad Ferreira"
"LIGA DE ENFERMAGEM DE ANATOMIA HUMANA - LEAH","A liga de enfermagem em anatomia humana (leah) é uma organização acadêmica extracurricular dedicada a aprofundar o conhecimento dos estudantes de enfermagem em anatomia humana. Sob a supervisão de docentes a leah complementa a formação curricular através de atividades teóricas e práticas que estabelecem uma forte conexão entre a anatomia e a prática clínica da enfermagem. Fundamentada no tripé ensino pesquisa e extensão a leah oferece diversas oportunidades de aprendizado. No ensino promove aulas complementares e discussões aprofundadas sobre temas específicos da anatomia sempre buscando sua relevância para o cuidado de enfermagem. Essa abordagem aplicada facilita a compreensão e a retenção do conhecimento anatômico. Na área da pesquisa a liga incentiva a produção científica entre os seus membros. Isso pode envolver a elaboração de manuscritos que mostrem o impacto da leah no campo extra-muros e na formação do profissional; ou revisões da literatura para aprofundar a compreensão de temas específicos. O envolvimento em pesquisa desenvolve o raciocínio crítico e a capacidade de buscar evidências para a prática. Por meio da extensão a leah busca disseminar o conhecimento anatômico para além dos muros da universidade. Isso pode ser realizado por meio da organização de eventos abertos à comunidade acadêmica como palestras ou pela criação de materiais educativos acessíveis. Em suma a liga de enfermagem em anatomia humana é uma valiosa ferramenta para a formação integral dos futuros enfermeiros proporcionando um aprendizado mais rico e aplicado da anatomia humana essencial para a excelência no cuidado ao paciente.","Bianca Martins Gregório"
"AÇÕES DE EDUCAÇÃO EM SERVIÇO VOLTADAS PARA OS CUIDADOS DE ENFERMAGEM COM CATETERES VASCULARES EM UNIDADES CLÍNICAS DO HOSPITAL PEDRO ERNESTO E NA POLICLÍNICA PIQUET CARNEIRO","Projeto de extensão que objetiva: implementar ações educativas junto as equipes de enfermagem/saúde voltadas aos cuidados com cateteres venosos bem como orientar usuários e seus familiares/responsáveis sobre o uso desses dispositivos e os cuidados no hospital e em domicílio. Objetivos específicos: realizar treinamentos de profissionais de enfermagem/saúde pós graduandos e graduandos de enfermagem voltadas aos cuidados com cateteres venosos; promover atividades de investigação extensão e de educação permanente no âmbito dos cuidados de enfermagem com cateteres vasculares; criar projetos de investigação voltados aos cuidados de enfermagem com cateteres vasculares e o perfil de uso dos dispositivos; implementar protocolos assistenciais voltados para o cuidado de enfermagem com cateteres vasculares; fornecer suporte técnico em relação ao cateteres vasculares junto a enfermagem nas unidades com ações voltadas a educação em serviço; produzir e confeccionar material didático instrucional como vídeos cartilhas e folders para capacitação de profissionais e para orientação de usuários e familiares sobre o uso de cateteres venosos especialmente o picc bem como promover cursos minicursos eventos que fortaleçam o conhecimento técnico científicos sobre a temática.","Helena Ferraz Gomes"
"LIGA DE ENFERMAGEM OBSTÉTRICA - LIENFO","Introdução: a lienfo tem como premissa disseminar e humanizar informações e direitos relacionados ao parir e nascer em suas diferentes esferas além de contribuir para a modificação do modelo de cuidado às mulheres no ciclo gravídico-puerperal. Os ligantes e gestores realizam eventos acadêmicos ações comunitárias e iniciação em pesquisa fortalecendo a sua autonomia profissional. Método: o projeto atende aos princípios do projeto político pedagógico da faculdade de enfermagem da uerj (ppp/enf/uerj) e destaca-se por meio da promoção da autonomia da enfermagem obstétrica. Os estudantes gestores da lienfo organizam processos seletivos para estudantes que desejam se aproximar da temática para além do cenário curricular. Partindo disso as ações são desenvolvidas com calendário anual em diferentes cenários como: sala de aula hospital universitário ambulatório de pré-natal instituto dara (ong) seminários e grupos de pesquisa. O público-alvo abrange estudantes de diferentes períodos do curso e de diferentes faculdades profissionais da saúde mulheres em várias fases do ciclo de vida recém-nascidos crianças e famílias. Resultados: pretende-se desenvolver atividades de ensino pesquisa e cuidado em saúde gerando dados para a produção científica de trabalhos de conclusão de curso de graduação e pós-graduação em enfermagem; disseminação de estratégias pedagógicas e metodológicas para cuidado em saúde e ao processo de ensino-aprendizagem (campo de prática) para a área da saúde das mulheres e outras afins. Para o biênio pretende-se também introduzir a liga de forma fixa na ong do instituto dara para acompanhamento de famílias em situação de vulnerabilidade no rio de janeiro com foco nas mulheres e crianças. Além de realizar novos eventos nacionais e internacionais na faculdade de enfermagem.","Débora Cecília Chaves De Oliveira"
"VIVENDO VIVENCIAS","As profissões de saúde guardam algumas peculiaridades que incluem o contato com o sofrimento humano com a morte com o sentido ou a falta de sentido que cada indivíduo dá ao seu adoecimento. Cuidar do outro exige um olhar para si mesmo e experimentar sentir e compartilhar emoções. O cotidiano de ser enfermeiro traz inúmeras inquietações nos estudantes que por vezes ficam mobilizados e precisam ser cuidados. O projeto nasceu da necessidade de se dispor de espaços formais na instituição de ensino superior onde o estudante pudesse aprender com a experiência vivida através da expressão análise e reflexão sobre seus conflitos medos questionamentos e outras dificuldades oriundas da prática de enfermagem. E onde também o estudante pudesse compartilhar suas conquistas vitórias e ratificar atitudes positivas. Assim em 1990 iniciava-se o projeto vivendo vivências- laboratório de habilidades interpessoais e sociais chamado à época encontro de grupo. Objetivos: a) ajudar o estudante a reduzir o grau de ansiedade e estresse acolhendo empaticamente suas demandas emocionais; b) ampliar as habilidades interpessoais a fim de lidar de forma mais saudável com os eventos da vida e do cotidiano profissional; c) ampliar o autoconhecimento do estudante como possibilidade de aumentar a autoconsciência e consciência do outro; d)contribuir para a compreensão do cuidar em enfermagem como um ato humano. Os participantes são os graduandos dos dois últimos anos da graduação que estagiam na modalidade de internato. Realiza-se o trabalho em grupo através do método vivencial. São em média 20 encontros semestrais: 14 presenciais e 6 não presenciais (momento de dispersão). Além desta atividade desenvolve-se também oficinas de sensibilização junto ao 2° e 3° períodos objetivando desenvolver a compreensão da subjetividade presente no cuidado de enfermagem. Estes alunos tem seus primeiros contatos com as instituições de saúde. Para o 1º período é realizada atividade de acolhimento aos calouros","Alexandre Vicente Da Silva"
"ASSISTÊNCIA NUTRICIONAL AOS PACIENTES ATENDIDOS NA CLÍNICA DE HIPERTENSÃO (CLINEX/UERJ)","A hipertensão arterial (ha) é uma condição de saúde pública que atinge estatísticas alarmantes a nível global podendo levar ao desenvolvimento de doenças cardiovasculares insuficiência renal e morte prematura. A organização mundial da saúde estima que 3/4 da mortalidade cardiovascular pode ser reduzida com adequada mudança no estilo de vida. Neste contexto o desenvolvimento de ações com estratégias de educação em saúde que visam encorajar mudanças no estilo de vida tem sido consideradas de grande relevância. Assim o presente projeto propõe ações de assistência nutricional aos pacientes adultos hipertensos atendidos na clínica de hipertensão – clinex/uerj. Tais ações irão envolver atendimento ambulatorial individual e atividades educativas em grupo tendo como elementos norteadores a humanização no cuidado à saúde a escuta ativa e a valorização da rede de apoio familiar. A assistência nutricional será conduzida de maneira a auxiliar a construção de um padrão alimentar saudável capaz de contribuir para a redução da pressão arterial e do risco cardiovascular. Um objetivo adicional do projeto é a participação em campanhas de prevenção e tratamento da ha voltadas para a população em geral. Vale ressaltar que o projeto proporcionará a inserção de alunos na atividade assistencial valorizará não somente a relação com os pacientes e seus familiares mas também entre os profissionais de saúde e estará aliado a atividades de pesquisa.","Márcia Regina Simas Torres Klein"
"PROJETO COLO DE MULHER: ACOLHIMENTO E PARTICIPAÇÃO DA MULHER NAS CONSULTAS DE ENFERMAGEM GINECOLÓGICA","O projeto envolve o desenvolvimento de atividades educativas individuais coletivas e assistenciais da consulta de enfermagem ginecológica às mulheres que demandem cuidados nas diferentes fases da vida. As atividades são norteadas pelos princípios da integralidade equidade e humanização nas ações de saúde para promoção prevenção e cuidados. O acolhimento humanizado apresenta-se como uma excelente estratégia para minimizar os relatos pelas mulheres de constrangimento e ansiedades causados pela consulta ginecológica. Aliados a estes sentimentos associa-se também a falta de conhecimento por parte das mulheres com relação aos procedimentos técnicos realizados durante a consulta. Dessa forma além do acolhimento humanizado e uma escuta com atenção associadas à postura ética do profissional que permite transparecer atenção respeito e o carinho possibilitam ainda mais o diferencial do atendimento. Esse cuidado diferenciado permite que a mulher adquira maior confiança e segurança em relação à consulta realizada pelos próprios acadêmicos do curso de graduação em enfermagem o que permite diminuir a resistência comumente enfrentada ao encontro da cliente com os graduandos dentro do consultório. Assim as ações educativas em saúde em prol da prevenção e tratamento da abordagem sindrômica das infecções sexualmente transmissíveis (ists); situações relativas à puberdade climatério e outras demandas espontâneas de saúde orientações quando ao planejamento reprodutivo e as ações preventivas contra o câncer do colo do útero e de mama traçam o alicerce do projeto colo de mulher: acolhimento e participação da mulher nas consultas de enfermagem ginecológica (brasil 2013). Dessa forma o projeto tem a pretensão de inovar as metodologias de práticas de ensino e de cuidado qualificando a atenção à saúde.","Luciane Pereira De Almeida"
"EDUCAÇÃO FÍSICA TERAPÊUTICA PARA A MELHORIA DA QUALIDADE DE VIDA E SAÚDE DE PACIENTES COM DOENÇAS RARAS E MULTIMORBIDADES","O exercício físico pode ser aplicado como intervenção para tratamento de doenças crônicas não transmissíveis e para controle dos fatores de risco associados constituindo alguns dos propósitos da educação física terapêutica. Assim sendo os pacientes com doenças raras multimorbidade e síndrome pós-covid em tratamento na ambulatório de doenças raras do hospital universitário pedro ernesto (hupe) podem após liberação do médico responsável pelo acompanhamento clínico ser encaminhados para o projeto de extensão “educação física terapêutica para a melhoria da qualidade de vida e saúde de pacientes com doenças raras e multimorbidade” (laboratório de educação física terapêutica/iefd). O objetivo do projeto é melhorar a qualidade de vida saúde e aptidão física relacionada à saúde dos pacientes com doenças raras multimorbidade e/ou síndrome pós-covid através da prática regular de exercício físico. O programa de exercício físico será planejado de forma individualizada direcionado para a melhora da aptidão física relacionada à saúde respeitando as capacidades limitações e condições de saúde do paciente. Espera-se que a intervenção com exercício físico baseada na educação física terapêutica possa melhorar a qualidade de vida e aptidão física relacionada a saúde dos pacientes atendidos no referido projeto de extensão.","Joyce Ferreira Carvalho"
"PRÁTICAS EDUCATIVAS PARA CRIANÇAS NO HOSPITAL UNIVERSITÁRIO PEDRO ERNESTO","A infância é um período crítico para a maturação de órgãos e sistemas além de ser uma importante fase de consolidação de hábitos alimentares saudáveis. O papel da nutrição como um fator ambiental no controle imunológico e resistência do hospedeiro a infecções está bem documentado. Esta situação agrava o estado nutricional e aumenta a vulnerabilidade em pacientes pediátricos hospitalizados refletindo em pior prognóstico clínico. A crise econômica que o brasil vem enfrentando nos últimos anos evidenciou uma rápida exacerbação de insegurança alimentar em grupos com maior vulnerabilidade socioeconômica. Ainda observa-se aumento no consumo de alimentos ultraprocessados ricos em açúcar e gorduras saturadas um dos principais desencadeadores de doenças crônicas como obesidade e diabetes mellitus tipo 2 que aumentam progressivamente na população infantil. A promoção da saúde por meio de práticas educativas permite o aprendizado dos pacientes e dos próprios profissionais de saúde que precisam renovar conhecimentos e metodologias nas suas abordagens. O projeto tem como objetivo realizar atividades educativas nas diferentes temáticas da nutrição com crianças internadas na enfermaria de pediatria e nos diferentes ambulatórios pediátricos do hospital universitário pedro ernesto (hupe). Esperamos: 1. Desenvolver práticas educativas com os pacientes internados e atendidos nos ambulatórios de nutrição; 2. Realizar rodas de conversa e/ou palestras com familiares e/ou cuidadores sobre a importância de hábitos alimentares saudáveis; 3. Realizar divulgação científica por meio de desenvolvimento de sítio em mídias sociais sobre práticas saudáveis e conteúdos científicos em nutrição para a população pediátrica; 4. Preparação de materiais educativos para a alta hospitalar e acompanhamento nutricional da criança em atendimento ambulatorial; 5. Desenvolvimento científico sobre nutrição pediátrica; 6. Contribuir com as demandas do serviço de nutrição clínica em pediatria do hupe/uerj.","Patricia Coelho De Velasco"
"CUIDADORES ITINERANTES - RELAXAMENTO MENTE/CORPO","Aumenta vertiginosamente o número de estudantes docentes profissionais de saúde e idosos com problemas como insônia estresse ansiedade e depressão. O projeto de extensão cuidadores itinerantes há 20 anos capacita graduandos da universidade do estado do rio de janeiro no uso de técnicas de relaxamento mente-corpo. Este projeto integra o programa de extensão “saberes e práticas criativas em saúde” (procriar) da universidade do estado do rio de janeiro. Objetiva capacitar os estudantes docentes e profissionais de saúde na utilização de estratégias para gerenciamento do estresse e ansiedade e estes se tornarão multiplicadores. São ensinadas técnicas de respiração meditação e relaxamento. Para os graduandos de enfermagem incluem-se técnicas de acolhimento e toque terapêutico. Este aprendizado pode ser utilizado para o cuidado de si e também para o cuidado do outro. O nome itinerantes refere-se as atividades desenvolvidas pelos graduandos de enfermagem da uerj junto a participantes de eventos científicos na área de saúde. Os acadêmicos aplicam as técnicas de relaxamento mente/ corpo aprendidas bem como desenvolvem a escuta empática e formas acolhedoras de abordagem. A população que recebe os cuidados manifesta sensação de alivio bem estar redução da ansiedade e estresse. Além disto reiteramos a importância do ensino destas praticas para que o cuidador maneje bem as ações de promoção a saúde. Depreende-se que os objetivos do projeto estão sendo contemplados na medida que capacita e cuida do futuro profissional de saúde e tem alcançado os participantes de eventos científicos. A implementação destas práticas na formação superior dos estudantes da saúde é uma experiência exitosa que deverá ser expandida para outras universidades.","Janaina Mengal Gomes Fabri"
"LIGA DE CARDIOLOGIA DA UERJ - LICOR","A liga acadêmica de cardiologia da uerj entende a necessidade de atuar no pilar de prevenção e promoção de saúde já que principalmente no contexto atual de desenvolvimento tecnológico e social há um crescente aumento nos números de doenças cardiovasculares no brasil e no mundo. Como exemplo pratico dessa analise tem-se a hipertensão arterial sistêmica (has) não controlada a principal causa das patologias que mais matam na atualidade: o acidente vascular cerebral e o infarto do miocárdio. Por esses motivos a liga atua e pretende continuar atuando em ações que instrumentalizem os seus alunos para prevenção e tratamento dessas doenças além de continuar a promover eventos focados na promoção em saúde para maior interação/integração com a comunidade. Há ainda apresentação de palestras sobre temas da cardiologia mais recorrentes na comunidade e triagem/ identificação de pacientes com maior risco cardiovascular. Além de promover essas atividades na comunidade a liga também atua com os pacientes internados no hupe e com o publico da academia - discentes docentes e técnicos administrativos - focando na divulgação de temas centrais para a prevenção das doenças cardiovasculares e na melhoria da qualidade de vida. Dessa maneira a liga atua na capacitação de seus alunos para atuação com essa demanda especifica além de promover a coleta de dados e relatos de experiência para que seja possível o desenvolvimento de produção cientifica.","Erika Maria Gonçalves Campana"
"LIGA ACADÊMICA DE FINANÇAS E EMPREENDEDORISMO NA MEDICINA (LAFEM)","A liga acadêmica de finanças e empreendedorismo em medicina surgiu da necessidade da formação e qualificação de jovens médicos para atender ao novo cenário do mercado de trabalho de forma a atuar com atitude empreendedora e competências complementares para liderança e finanças. A medicina em seu âmago e em um mundo globalizado não pode estar restrita ao estudo e aprendizagem de temas relacionados à promoção da saúde prevenção e tratamento de doenças. O estudante e o jovem médico precisam saber empreender com o objetivo de aprimorar o seu próprio labor bem como de atuar em equipe de forma criativa e propositiva de modo a contribuir para o desenvolvimento social. A lafem desenvolve ações de ensino na graduação educação social pesquisa e extensão no campo da transformação social que métodos e técnicas empreendedoras podem promover. Este projeto é parte do programa de extensão em telessaúde e saúde digital da uerj.","Alexandra Maria Monteiro Grisolia"
"SIMULAÇÃO REALÍSTICA: ESTRATÉGIA DE TOMADA DE DECISÃO CLÍNICA ATRAVÉS DA SISTEMATIZAÇÃO DA ASSISTÊNCIA DE ENFERMAGEM POR ALUNOS DE GRADUAÇÃO E RESIDÊNCIA DE ENFERMAGEM.","O cuidado sempre esteve inerente a vida humana sendo a enfermagem uma profissão baseada no conhecimento técnico científico pensamento crítico e habilidade manual com o intuito de promover e manter a dignidade humana. A simulação clínica em saúde surge com o objetivo de prevenir as causas que provocam falhas na assistência ao processo saúde e doença da população formando e treinando os profissionais e alunos no desenvolvimento de habilidades tomada de decisão liderança comunicação trabalho em equipe gerenciamento de conflito e consciência situacional. Acredita-se que através da exposição de situações clínicas em cenários simulados os participantes terão uma maior chance de raciocinarem acerca da situação e começarem a desenvolver ainda na graduação o pensamento crítico reflexivo acerca do quadro dos pacientes.","Advi Catarina Barbachan Moraes"
