"nome","resumo","coordenador"
"TREINAMENTO DE FORÇA PARA OS SERVIDORES ATIVOS INATIVOS E TERCEIRIZADOS DA UERJ","O objetivo do presente projeto de extensão consiste em implementar um programa sistemático individualizado de prescrição controle e avaliação de exercícios corporais de força para servidores da uerj direcionados ao incremento das suas aptidões músculo-esqueléticas. Isso porque o treinamento de força pode proporcionar ganhos de qualidade de vida por gerar melhorias na postura corporal; reduzir a massa gorda e incrementar a magra; ampliar a tolerância à fadiga e incrementar a mobilidade articular. Em conjunto tais efeitos tendem a reduzir o estresse cotidiano; elevar o auto-conceito e modificar a imagem corporal. O público alvo será constituído de servidores ativos inativos e terceirizados da uerj. Metodologicamente a execução do projeto envolverá as seguintes etapas: 1) aferição das condições clínicas dos indivíduos interessados em participar por meio de laudos ergométricos e de perfil bioquímico do sangue; 2) para os sujeitos clinicamente aptos será feita uma avaliação da antropometria corporal; força; flexibilidade; auto conceito; imagem corporal; postura; hábitos alimentares; percepções de estresse hábitos de exercitação física e qualidade de vida. Essas informações serão empregadas na elaboração das séries de exercícios; equacionamento das quantidades de treino em microciclos; determinação dos parâmetros de controle da intensidade da exercitação. Os efeitos de treino serão avaliados a cada cinco semanas através da replicação dos testes iniciais. Os dados serão tabulados segundo as estatísticas descritiva associativa e inferencial. Na vigésima quarta semana ocorrerá a análise parcial dos dados gerados pela reunião da equipe de trabalho para fins de diagnóstico. O mesmo procedimento se repetirá na quadragésima oitava semana para a avaliação final do projeto. Como resultados projeta-se que os servidores venham a ter melhorias morfológicas socioafetivas motoras condicionais e comportamentais.","Dirceu Ribeiro Nogueira Da Gama"
"IDOSOS EM MOVIMENTO: MANTENDO A AUTONOMIA","Idealizado e criado em 17 de outubro de 1989 pelo professor dr. Alfredo gomes faria júnior (22/08/1937 – 11/06/2019) o imma já atendeu centenas de pessoas ao longo desses mais de 30 anos de existência. Além de promover a saúde de pessoas mais velhas pela prática regular de atividade física o imma é também um campo de atuação pedagógica e científica para alunos de graduação e pós-graduação (mestrado e doutorado) do curso de educação física da uerj. Atualmente atendemos 40 alunos em duas turmas de aulas presenciais e uma online às segundas quartas e sextas. As turmas presenciais contam com uma infraestrutura adequada para a prática de exercícios físicos que envolve uma sala de musculação com aparelhos modernos pesos livres além de esteiras e bicicletas ergométricas. Outra sala climatizada é usada para as aulas coletivas com a realização de exercícios de coordenação motora agilidade equilíbrio entre outros. As aulas online são síncronas e essa turma foi criada em 2020 com o advento da pandemia da covid-19. Além do treinamento físico os idosos passam por avaliações físicas funcionais e cognitivas periodicamente como forma de redirecionar o treino se necessário. A população idosa cresce em quantidade e longevidade no país e no mundo. Estimular estratégias que estimulem o envelhecimento saudável com mais qualidade de vida tal como propõe o imma é primordial. Pretende-se que o imma continue contribuindo para a diminuição do isolamento dos participantes proporcionando-lhes o gosto pelo movimento de modo que a atividade física se constitua em estratégia para a manutenção da autonomia desses indivíduos. Integrando-os em uma atividade de grupo espera-se que reencontrem o prazer de se comunicarem e de se expressarem. Além disso pretende-se contribuir para a formação de alunos bolsistas e voluntários para a condução de atividades físicas para idosos.","Flávia Porto Melo Ferreira"
"NÚCLEO DE INICIAÇÃO AO JUDÔ DA UERJ","O judô vem ganhando cada vez mais projeção na mídia em função dos resultados expressivos alcançados causando impactos positivos no aumento do interesse por sua prática. O núcleo de iniciação ao judô da uerj propicia às crianças e adolescentes da comunidade local a prática gratuita do judô. As aulas são ministradas duas vezes por semana na sala de judô do iefd. As turmas são mistas com o máximo de 20 alunos cada divididas por faixa etária da seguinte forma: grupo 1: crianças de 8 à 12 anos; grupo 2: adolescentes de 13 à 17 anos; grupo 3: adultos - somente da comunidade interna. Os alunos são promovidos de faixa mediante a aprovação no programa técnico correspondente ao grau. Acreditamos que o projeto seja uma alternativa educacional apropriada através dos códigos de conduta moral e disciplinar inerentes à sua filosofia além de promover a saúde potencializando capacidades físicas e motoras. Aos discentes do curso de educação física é uma oportunidade de aprimoramento no conhecimento teórico-prático uma vez que fornece campo para estágio além do desenvolvimento de pesquisas relacionadas à modalidade e suas interfaces com outras áreas de conhecimento.","Iedda De Almeida Brasil"
"EDUCAÇÃO FÍSICA TERAPÊUTICA PARA A MELHORIA DA QUALIDADE DE VIDA E SAÚDE DE PACIENTES COM DOENÇAS RARAS E MULTIMORBIDADES","O exercício físico pode ser aplicado como intervenção para tratamento de doenças e para controle dos fatores de risco associados constituindo alguns dos propósitos da educação física terapêutica. Assim sendo os pacientes com doenças raras multimorbidade e síndrome pós-covid em tratamento na ambulatório de doenças raras do hospital universitário pedro ernesto (hupe) podem após liberação do médico responsável pelo acompanhamento clínico ser encaminhados para o projeto de extensão “educação física terapêutica para a melhoria da qualidade de vida e saúde de pacientes com doenças raras e multimorbidade” (laboratório de educação física terapêutica/iefd). O objetivo do projeto é melhorar a qualidade de vida saúde e aptidão física relacionadas à saúde dos pacientes com doenças raras multimorbidade e/ou síndrome pós-covid através da prática regular de exercício físico tanto de forma remota quanto presencial conforme a necessidade de isolamento e distanciamento social para contenção da covid-19. O programa de exercício físico será planejado de forma individualizada direcionado para a melhora da aptidão física relacionada à saúde respeitando as capacidades limitações e condições de saúde do paciente. Espera-se que a intervenção baseada na educação física terapêutica possa melhorar a qualidade de vida e aptidão física relacionada a saúde dos pacientes atendidos no referido projeto de extensão.","Joyce Ferreira Carvalho"
"VIDA+ (ESTUDO DO IMPACTO DE PROGRAMA DE ATIVIDADES FÍSICAS PARA PORTADORES DE HIV-SIDA SOBRE INDICADORES IMUNOLÓGICOS DE APTIDÃO FÍSICA E QUALIDADE DE VIDA)","O exercício físico oferece diversos benefícios que contribuem para o bem-estar geral do indivíduo. Um problema que se apresenta no entanto relaciona-se à dificuldade de atrair pessoas vivendo com hiv para programas supervisionados de exercícios e à disponibilidade de centros especializados nas particularidades dessa população. Mesmo quando superadas essas barreiras a ausência de uma didática específica para condução de programas de atividades físicas para essa população resulta em elevadas taxas de evasão. Diante da alta demanda e carência de serviços voltados para pessoas com hiv em especial no que diz respeito ao exercício físico surgiu a ideia de criar um projeto que incorporasse um programa de exercícios supervisionados adaptado às suas necessidades. Assim em dezembro de 2004 nasceu o projeto de extensão vida+ da universidade do estado do rio de janeiro (uerj) sob a coordenação dos professores paulo de tarso veras farinatti (iefd) e dirce bonfim de lima (hupe) através de uma parceria entre o laboratório de atividade física e promoção da saúde (labsau) do instituto de educação física e desportos (iefd) e o ambulatório de doenças infecto parasitárias do hospital pedro ernesto (hupe). Os principais objetivos do projeto vida+ são: a) oferecer treinamento físico supervisionado envolvendo exercícios de flexibilidade força e aeróbio; b) desenvolver uma metodologia específica para a prescrição de exercícios seguros e eficazes para esses pacientes priorizando os benefícios do treinamento mas ao mesmo tempo preservando a adesão ao programa; c) investigar permanentemente o efeito do programa sobre variáveis da aptidão física função cardiovascular bem-estar psicológico e função imunológica em pessoas vivendo com hiv; d) contribuir para a formação de profissionais habilitados a trabalhar com programas de exercícios físicos destinados a esse público; e) desenvolver um programa de educação em saúde para os participantes.","Juliana Pereira Borges"
"“AUTOCUIDADO COMEÇA COM SORRISO!”. PROMOÇÃO DE SAÚDE BUCAL ASSOCIADO A INTERDISCIPLINARIDADE NO CUIDADO DE PESSOAS COM OBESIDADE.","Através de abordagens multidisciplinares envolvendo a educação física a odontologia medicina enfermagem nutrição psicologia e fisioterapia inovaremos propondo soluções criativas para o cuidado em saúde de pessoas obesas. O projeto integra pesquisadores docentes alunos de graduação e pós-graduação no cuidado da saúde das pessoas obesas. Os profissionais de saúde participarão de mesas redondas capacitações aulas expositivas para a geração e socialização do conhecimento a partir da agregação de perspectivas diversas e complementares. Os pacientes obesos seus familiares participarão de palestras e oficinas. Todos os envolvidos no projeto (profissionais e comunidade externa) responderão a questionários antes durante e após a finalização das principais atividades realizadas.","Luciane Pires Da Costa Gomes"
"PROMOÇÃO DE SAÚDE E INTERDISCIPLINARIDADE NO CUIDADO COM A OBESIDADE – ASPECTOS FÍSICOS DIETÉTICOS NEUROPSICOLÓGICOS E DE AUTOCUIDADO EM SAÚDE.","A obesidade é um problema de saúde pública mundial e o brasil nos últimos anos vem apresentando números alarmantes que demonstram o aumento de sobrepeso e obesidade em diferentes faixas etárias. Sabemos que a dificuldade no tratamento e prevenção da obesidade deve-se também a sua multifatoriedade ou seja diversos aspectos contribuem para o aumento de massa corporal como o sedentarismo estresse que favorecem ao desenvolvimento de estado compulsivo alimentar depressão e ansiedade. As consequências do aumento da massa corporal reforça a manutenção desses fatores como se um ciclo vicioso e progressivamente maléfico a saúde física e mental fosse constituído potencializando o problema. Objetivo: estabelecer protocolos terapêuticos para o tratamento de obesidade considerando modificações de parâmetros corporais clínicos cognitivos bioquímicos através de centro multidisciplinar de promoção de saúde. Método: a amostra será composta de adultos de ambos os sexos com idade ≥20 e <60 anos imc ≥35 kg/m2 associado a 1 fator de risco para síndrome metabólica ou imc ≥ 40kg/m2 autorizados pelo médico para prática de exercício físico que será realizado por 1 hora 3 vezes por semana no laboratório de fisiologia do exercício-iefd/uerj a cada 3 meses serão realizados exames de avaliação bioquímica antropométricos fezes neuropsicológicos e motores. A equipe multiprofissional (enfermagem profissional de educação física psicólogos e nutricionistas) fará intervenções individuais e coletivas ao longo do tratamento. Especificamente pretendemos desenvolver um centro de tratamento transdisciplinar onde a obesidade será tratada em suas múltiplas“facetas”. Compreendendo a redução de massa corporal através de exercício físico adequação alimentar e acompanhamento psicoterapêutico.Neste contexto esperamos produzir protocolos de intervenção terapêutica para essa população não invasivo de baixo custo e com forte apelo psicossocial por envolver aumento da participação social","Luciane Pires Da Costa Gomes"
"PSICOEDUCAÇÃO ALIMENTAR E INTERDISCIPLINARIDADE NA PROMOÇÃO DE SAÚDE À DISTÂNCIA DE OBESOS.","A obesidade é um problema de saúde pública mundial. Segundo dados da pesquisa vigitel do ministério da saúde em 2020 52 5% dos brasileiros apresentam sobrepeso além disso estima-se que 35% das crianças apresentem sobrepeso no brasil. As doenças crônicas representam 72 4% dos óbitos na nossa população e o isolamento social imposto pelo covid19 torna essa população ainda mais vulverável ao agravamento de suas comorbidades. Desta forma é plausível supor que intervenções à distância no ambiente obesogênico seja excelente estratégia na manutenção da saúde física e mental desses indivíduos. Objetivo: verificar a eficácia e adesão da proposta de tratamento interdisciplinar à distância de combate ao ambiente obesogênico considerando a multifatoriedade da doença. Método: a amostra será composta por voluntários de ambos os sexos com idade entre 20 e 59 anos e imc ≥ 30kg/m2 associado. Será realizada uma triagem com avaliação da equipe multiprofissional o voluntário terá que assinar o termo de consentimento livre e esclarecido de voluntario no projeto de pesquisa; apresentar exames bioquímicos (hemograma completo glicemia de jejum hemoglobina glicada lipidograma completo hepatograma completo indicadores de função renal (uréia creatinina ácido úrico) triiodotironina (t3) hormônio tireoestimulante (tsh)); parasitológico de fezes; urina (eas) e teste ergométrico. O período total do estudo será de 6 meses com avaliações multiprofissionais periódicas a cada 3 meses período em que será proposto treinamento físico (2vezes/semana) e seções de terapia cognitiva comportamental com a psicologia e de psicoeducação alimentar com a nutrição quinzenalmente. Esperamos que a atuação de equipe multidisciplinar à distância no cuidado de obesos possa estabelecer novos rumos nas diretrizes de tratamento clínico com olhar psicossocial físico nutricional e comportamental a fim de reintegrar esses indivíduos a sociedade minimizando os prejuízos impostos pelo isolamento social.","Luciane Pires Da Costa Gomes"
"PROJETO DE EXTENSÃO: ATIVIDADE FÍSICA E LAZER ATIVO PARA A COMUNIDADE DO ECOMUSEU ILHA GRANDE","O ecomuseu ilha grande (ecomig) é uma unidade da pró-reitoria de extensão e cultura da uerj que tem como objetivo promover a sustentabilidade da região a partir do fortalecimento da autoestima e do bem-estar da população local que hoje é de aproximadamente 110 pessoas entre moradores funcionários e servidores cujo isolamento reflete alguns problemas como a falta de lazer e acesso à atividade física regular. Por entendermos a importância de levar a tal comunidade a possibilidade de desenvolver um estilo de vida ativo e saudável vimos por meio deste projeto propor alternativas que beneficiem a todos os envolvidos moradores (crianças jovens adultos e idosos) e servidores da uerj. Além de beneficiar diretamente a comunidade local este projeto visa ainda criar um campo rico para estágios profissionais de alunos do curso de bacharelado em educação física e desportos (iefd/uerj) bem como profícuo para o desenvolvimento de pesquisas científica ligadas à aspectos biopsicossociais do exercício físico.","Nadia Souza Lima Da Silva"
"TREINAMENTO CONTRARRESISTÊNCIA VOLTADO PARA A SAÚDE AUTONOMIA FUNCIONAL E QUALIDADE DE VIDA DE IDOSOS","O processo de envelhecimento é acompanhado por perdas biológicas e cognitivas que podem ser positivamente influenciadas pelo treinamento contrarresistência. Sendo assim este projeto visa: a) oferecer a idosos da comunidade interna e externa à universidade do estado do rio de janeiro (uerj) atividades que estimulem a força muscular contribuindo para a saúde autonomia funcional e qualidade de vida dos participantes; b) ser um campo para estágios curriculares e extracurriculares de estudantes do curso de bacharelado em educação física do instituto de educação física e desportos (iefd) da uerj; c) formar recursos humanos para trabalhar com exercícios físicos para a população idosa; d) ser um espaço para pesquisas científicas de alunos da graduação e do programa de pós-graduação em ciências do exercício e do esporte do iefd/uerj; e) produzir novos conhecimentos sobre os benefícios do treinamento contrarresistência para o envelhecimento humano.","Nadia Souza Lima Da Silva"
"EDUCAÇÃO FÍSICA E PROMOÇÃO DA SAÚDE: TRATAMENTO INTERDISCIPLINAR DE PACIENTES COM FATORES DE RISCO PARA DOENÇA ARTERIAL CORONARIANA","Hipertensão arterial sistêmica (has) diabetes mellitus (dm) e a obesidade são alguns dos principais fatores de risco para doença arterial coronariana (dac) sejam isolados ou associados. Segundo a organização mundial da saúde (oms) pressão alta elevada taxa de glicose no sangue e excesso de peso são fatores que contribuem para elevar o índice de mortalidade ao ampliarem o risco de doenças coronarianas. Diversos estudos têm demonstrado que o exercício físico tem efeito protetor contra a dac. Além disso outros benefícios são observados: redução da pressão artéria sistêmica auxílio na redução da massa corporal e no controle do diabetes. Visando dar atendimento às pessoas que apresentam um ou mais destes fatores de risco o instituto de educação física e desportos (iefd) através do laboratório de fisiologia aplicada à educação física da universidade do rio de janeiro (lafisaef/uerj) oferece um projeto de tratamento interdisciplinar de pacientes com fatores de risco para doença arterial coronariana em funcionamento desde 1998 que tem o intuito de auxiliar no tratamento da obesidade hipertensão arterial e diabetes mellitus proporcionando uma melhor qualidade de vida a esses indivíduos. Além da prática de exercícios físicos são oferecidos acompanhamento nutricional e atualmente interrompido por falta de profissional atendimento/supervisão psicológicos. Este projeto é no iefd a continuação das atividades do extinto programa de reabilitação cardíaca da uerj parceria entre o iefd e o serviço de cardiologia do hupe que existiu de abril/1986 até agosto/1998. Este projeto faz parte do programa práticas corporais de saúde(pracorsau). Além das práticas corporais o projeto desenvolve ações voltadas para a educação em saúde a partir de dinâmicas em grupo e material informativo. Cabe informar que este trabalho é desenvolvido em parceria com o instituto de nutrição da uerj sendo fundamental no tratamento do público alvo deste projeto.","Ney Dio De Araujo Brandão Barbosa"
